
!Sample_title	"030064-BC-Brain-Met"	"BC00014-Repeat1"	"BC00057-post-chemo"	"BC00064-RECUR"	"PB362"	"UB67-Repeat1"	"BC00085"	"020577-BC-Brain-Met(=73)"	"Normal-Breast-8"	"BC00078T"	"BC00082T"	"PB432-repeat1"	"030311-BC-Brain-Met"	"982085-BC-Brain-Met"	"BC00030-MET-post chemo"	"BC00048"	"BC00083"	"BC00094T"	"BR94-187"
"ID_REF"	"GSM34435"	"GSM34436"	"GSM34444"	"GSM34469"	"GSM34501"	"GSM34503"	"GSM34509"	"GSM34520"	"GSM34524"	"GSM34551"	"GSM34552"	"GSM52882"	"GSM80214"	"GSM80215"	"GSM80225"	"GSM80228"	"GSM80234"	"GSM80236"	"GSM80239"
19137	-1.88	-.678	-1.147	-.372	-1.136	.171	-.567	.511	-1.215	.888	.245	-1.125	.095	-.353	-.304	-1.018	-.163	-.9	-.247
19138	-1.109	.811	-.629	-.374	.218	1.027	-1.071	-1.946	-.893	.691	-.228	-.11	-1.401	-1.78	.234	1.633	.662	.308	-3.018
19139		0	0	0	0	.55	0	1.227	-.171	.059	0	0	0		1.421	0	0	0	-1.893
19140	.351	.62	.011	-.225	-.032	.44	.584	.348	.628	.399	-.088	.629	-.065	.161	-.397	.261	.18	-.509	.142
19141		0	.479	1.307	.343		0	-1.875	-1.278	0	0	-.145	0	-.258	-.579	0	0	0	1.206
19142	.228	.14	-.054	-.248	.138	.439	.395	.568	1.791	.99	-.014	.261	.339	.553	.202	-.123	.278	.124	-.028
19143	.762	1.711	1.462	2.376	1.463	2.323	.563	2.749	-.003	1.606	1.759	2.016	.256	.586	1.781	2.339	2.535	2.026	
19144		-2.618	0	1.111	0	1.064	-1.088	-1.369	0	-1.43	0	-.145	0		1.797	0	0	-.832	-.252
19145		0	0	-1.992	0	1.064	-1.088	.2	0	0	0	0	-.41		0	0	-1.715	0	-2.073
19146	.495	.558	-.123	-.066	.707	.278	.566	.185	1.068	.854		.109	.725	.91	.503	1.172	.782	-.464	.925
19147	-.306	.523	.143	-.345	-.497	.329	-1.357	-.772	.066	.297	-.243	-.081	.436	.099	.026	.187	.361	-.464	-.013
19148		-.957	0	.231	0	0	-.352	-.511	0	0	0	-.145	0		1.421	0	0	-3.883	-1.218
19149	-.557	-.985	.205	.139	1.254	-.118	-.109	-.696	-1.872	.638	-.811	.116	-.653	.72	-.298	-.62	-.179	-.229	-1.004
19150	.276	.028	-.316	.14	-.127	.069	-.189	.71	.518	.322	-.209	-.149	-.103	.418	-.154	.245	.108	-.134	-.091
19151	-.601	.739	-.286		1.101	.153	1.056	-1.09	1.779	.907	.121	.487	.712	-.306	.681	1.162	.898	.026	-.508
19152	-.291	.454	-.25	.212	.514	.207	-.291	.415	.769	.075	.29	.169	-.297	-.807	.361	-.187	.154	.576	-.178
19153	-.036	.419	.158	-1.212	-.39	.244	-1.486	-.255	-.628	-.809	-.189	-.029	.091	-1.798	-.406	.471	.524	.828	-.878
19154	-.221	.636	-.373	-.047	.289	.498	-.078	.667	.612	1.537	.121	.251	.481	.077	-.165	.579	.322	-.027	.151
19155	2.505	1.316	.406	.037	.27	1.675	2.306	1.261	-.501	.838	.39	.503	1.306	1.612	1.438	.516	-.96	1.358	-.104
19156	-.08	-.095	-.255	-.315	.225	.124	-.165	.569	-.158	.115	.53		-.101	.422	.233	.378	.476	-.202	-.168
19157	-1.539	2.265	1.1	.515	1.38	2.848	.285	.057	.167	1.22	-.821	.895	1.084	-1.408	2.15	1.689	1.421	2.288	-.025
19158	.526	1.335	.118	4.017	2.568	2.579	2.984	.49	2.042	4.36	-.072	-.049	.094	2.215	.771	.876	.167	-.119	-.219
19159	.691	.265	.49	.108	.409	.175	.156	.838	.063	.741	.1	.254	.35	.386	.509	.686	.417	.392	.042
19160	.955	.07	.593	-.448	.726	-.067	1.087	2.347	.602	1.238	.856	.943	.895	.494	.59	.561	.365	1.434	
19161	.623	.134	.324	.252	.203	.62	.218	.314	.372	.321	-.102	-.02	-.23	.297	-.358	.007	.268	.139	.007
19162	.668	.313	.33	.218	.443	.292	.262	.639	1.529	.705	.393	.075	.508	.413	.291	.552	.658	.256	.054
19163		0	0	.823	0	-.175	0		0	0	0	0	0	1.742	.245	0	0	0	1.616
19164	-2.321	-1.609	2.596	-1.709	.176	.432	.226	-.56	.229	.449	1.003	-2.082	-2.069	-2.127	-1.611	3.156	-.868	-.225	-1.422
19165	.07	.131	.28	-.031	-.036	-.156	.095	.727	.694	-.064	-.08	.168	.659	.195	.035	.286	.345	.214	-.124
19166	.313	-.164	.636	.39	.44	.429	-.024	.453	.999	.894	.756	.281	.346	.092	.288	.197	.376	.149	-.09
19167	.193	.085	.489	.311	-.073	.119	-.034	.161	.233	-.226	-.218	-.049	.463	.095	.175	-.314	.242	.041	.401
19168	.188	.62	-.076	.335	-.069	-.327	.068	.135	-.339	.371	-.108	.115	.431	-.035	1.612	.091	.08	-.027	.233
19169	-.386	.795	.913	.115	.792	1.343	.363	.116	-.009	2.373	.03	.486	.363	2.323	1.345	2.242	-.427	-.41	1.687
19170	-2.079	-2.018	-.407	-1.042	-1.601	-.852	-1.723	-2.059	-3.272	-1.329	-1.906	-.454	-1.234	-.601	-1.788	-2.605	-1.115	-1.059	-1.401
19171		0	.479	-.589	-.853	0	0	.842	0	0	-.334	0	0	.469	.245	-.205	.944	0	0
19172		-.957	0	-1.821	-1.268	0	0	-.074	1.285	1.6	0	0	1.557	.928	-.936	0	0	-1.21	2.696
19173	.312	.825	.585	.502	.366	1.013	1.439	1.991	.864	1.276	.373	.147	.033	.507	1.241	.693	.452	.515	1.476
19174		0	0	2.887	0	.941	-.352	1.073	0	1.6	0	0	0	-.298	0	.941	.944	0	0
19175	.356	-1.642	-.01	-.232	-.09	-1.144	.423	-2.014	.231	-.236	-.396	-.001	.551	-1.474	-.149	.506	.253	.248	.09
19176	-.294	.481	.298	-.061	-.209	.361	.331	.652	-.335	-.17	-.281	.689	.304	-.304	.116	.431	.319	-.544	.099
19177	.158	.195	.089	.067	.157	-.333		.579	.683	.268	-.148	-.162	-.205	.04	-.143	-.193	.01	.066	-.445
19178	.52	.091	-.261	-.664	.132	-.25	.125	.597	1.093	.354	-.046	.06	.935	1.329	-.444	.016	.444	-.212	.766
19179	.723	.174	.349	.046	.057	.312	.023	.763	1.36	.669	.394	.208	.355	.441	.122	.277	.538	.229	-.124
19180	-1.658	.306	.553	.589	-.558	.456	-1.405	-1.115	-.9	.999	.235	.48	-.128	-1.167	.362	.249	-.263	-.434	-1.887
19181	.923	.305	.44	-.006	.38	.376	.278	.569	1.408	.912	.294	.294	.191	.576	.281	.473	.566	.295	.106
19182	.068	0	.154	.022	-.63	.335	-.133	-.361	.372	.118	.036	.074	-.113	-.812	.084	.227	-.212	-.114	-.115
19183	1.686	0	1.129	1.384	0	0	.575	-1.077	0	0	1.535	0	0	-.924	0	-.22	0	0	0
19184	-.731	-1.361	-.378	-.266	-.847	-.397	-.263	-.869	-2.275	-.304	-.968	-.261	-1.667	-.262	-.727	-1.579	-.367	-.794	-.319
19185	-.4	-.443	-.438	-.916	.29	-.377	-1.342	-1.72	-.876	-.41	-.633	-.517	-1.121	-1.224	-.274	-1.254	-.324	.043	-1.251
19186	-.84	-.263	-.261	-.442	-.525	-.095	-.282	-.153	-1.289	.089	-.73	-.19	-.129	-.228	-.188	-.807	-.066	.41	.03
19187	-1.069	.856	1.008	-1.263	.347	.87	-.929	-1.35	.114	-.518	-.296	-1.188	-.363	-1.564	.709	-.265	-1.243	-1.613	2.663
19188	1.014	1.075	.339	.792	.85	.194	.308	.626	1.89	.666	-.003	.158	.883	.747	.473	.996	1.291	.038	-.103
19189	-.777	-.008	.031	.401	.005	-.716	-.288	.667	.376	-.261	-1.068	.13	.582	.163	-.503	.31	.139	.204	-.306
19190	-.079	-.685	-.46	-.964	-.836	-.193		.424	-1.134	-.117	-.294	-.343	-.51	-.398	-.723	-.406	-.449	-.195	-.189
19191		0	0	.329	0	0	0		0	-.682	.569	0	0	-2.87	0	.271	1.66	0	-2.633
19192		0	1.589	0	0	-1.415	0	.842	0	0	-.787	.953	0		0	0	1.66	.676	0
19193	-.208	-.113	.149	-.291	.241	-.432	-.247	-.21	.304	-1.058	-.896	.08	-.305	-.284	-.013	-.377	-.042	-.441	
19194	.578	-.052	-.645	.114	-.329	-.15	-.351	.873	-1.187	.138	-.325	-.155	.702	.707	.56	.532	-.558	-.521	
19195	.079	-.091	.215	-.113	.023	.236	.099	-.083	1.061	.17	.068	-.134	.481	.503	-.099	.222	.444	-.001	-.019
19196	-.126	-.106	.277	.251	-.472	-.329	-.36	-1.304	.027	.22	.12	-.097	.025	.441	.366	-.025	.386	.366	-.002
19197	.785	.401	.382	.109	.183	.615	.244	.531	1.197	.735	.593	.052	.621	.666	.228	.348	.62	.333	-.043
19198		.216	-.632	0	0	0	.432	-.511	0	.99	0	1.594	-1.131	.532	0	.271	0	-.02	0
19199	.898	-.082	.437	.105	.529	.224	.227	.589	1.349	.422	.381	.174	.586	.504	.021	-.075	.434	.158	.002
19200	.814	.116	.361	-.058	.333	.165	.309	.788	1.201	.542	.543	.058	.175	.453	.187	.23	.458	.308	-.018
19201	-1.042	.21	.449	.149	-.153	-.198	-.184	-1.156	-1.62	-.184	-.272	.608	-.816	-.517	.425	-.473	.433	-.074	-.302
19202	-.807	-.143	.338	-.318	.411	.541	-.056	-.297	-.085	.313	-.191	-.171	.328	-.642	.165	.031	.143	-.137	-.065
19203	-.024	-.008	.334	.167	-.837	.077	.072	.211	.376	-.502	.16	.174	.3	.047	.273	.552	.811	.137	.055
19204	.286	.157	.232	-.187	.463	-.035	-.296	-.247	.457	.367	.224	1.138	.991	-.172	.142	-.4	.656		-.747
19205	.168	.082	.381	.129	.263	.524	.34	.004	.588	.483	.532	.284	.137	1.649	.855	.219	.545	.498	
19206	-1.347	-.513	-.956	-2.484	-1.366	-.785	-1.159	.024	-1.499	-.602	-1.468	-1.667	-.902	.364	-.752	.005	-1.57	-1.029	-.345
19207	-.412	1.031	.293	.35	.29	.595	.432	.643	-.689	-.55	-.426	.307	.261	-.685	.123	-.414	-.115	-.533	.338
19208	-1.138	-.666	.158	.382	-1.704	-.191	-.36	.447	-1.236	-.566	.352	-.392	-.131	.358	.006	-.799	-.701	-.131	-1.19
19209	.426	.221	.445	.032	.421	.095	.42	.37	.418	.22	.081	.275	.2	.627	.349	.229	.391	.225	.209
19210	-.376	.288	.134	.336	.255	.335	-.423	-.162	.925	.013	.077	.002	-.288	.008	.06		.218	.306	.253
19211	-.369	.059	-.122	-.158	.076	.753	-.622	-1.463	-1.141	.058	-1.033	.089	.19	-.967	.029	-.466	.669	.826	-.482
19212	.172	-.957	.236	0	0	0	.575		-1.278	0	0	0	-1.617	-1.265	0	-.205	.944	0	-.604
19213	3.596	.809	-.979	-.187	3.11	.652	.819	5.201	3.468	3.448	3.286	-.424	1.745	1.493	.559	3.254	.777	.413	.87
19214	.196	.037	.203	.158	.386	-.06	-.587	.142	.397	-.143	-.085	.185	-.525	.672	.08	.135	.117	.105	-.367
19215	-1.263	.048	-.223	-.858	-.08	.118	-1.122	-1.302	-.471	.906	-.513		-1.369	.067	-.337	-.651	-.095	.226	-.637
19216	1.19	1.414	.051	-.25	.067	-.991	-.042	1.582	-.428	.327	-.906	.542	-.289	-.956	.807	-.733	-.921	-.647	.134
19217	.146	.249	.315	.296	.223	-.125	.067	-.047	.153	-.014	-.04	-.091	-.339	-1.058	-.103	.307	.572	.111	.474
19218	.613	1.445	.922	.47	.517	5.701	.464	.929	.357	1.367	.602	.166	.921	.389	1.359	1.405	1.626	.519	.442
19219	-.93	-.957	1.129	.102	0	0	0	-.544	1.285	0	0	0	0	-1.432	0	0	0	-.14	0
19220	.579	0	-.934	.68	-1.918	0	1.184	.614	0	0	-.28	0	0		.103	.271	0	1.037	0
19221	.172	0	-1.521	.456	0	0	0	.842	0	0	1.343	0	-.374		.934	.733	.285	1.168	0
19222	-.98	.029	.272	-.09	.254	.324	.193	-.889	.099	.254	-.042	-.287	-.063	-.188	-.042	.072	.025	-.027	-.261
19223		1.754	.479	0	2.114	-.175	0		0	-1.117	.947	0	0	-1.017	.245	0	1.035	-.832	0
19224	.08	.173	-.205	.195	-.011	.195	.282		.375	.399	.118	.13	.056	-.092	-.163	-.661	-.182	-.042	-.363
19225	.835	.132	.341	-.038	.383	-.309	.469	.924	.468	.906	.213	.438	.646	.49	.173	.442	.139	.257	-.169
19226	.004	0	0	-2.394	-1.226	0	0	-.461	0	0	0	.047	0	-.701	.245	0	0	-.14	0
19227	.742	.251	.522	.11	.212	.221	.356	.441	1.654	.898	.57	-.272	1.512	.633	.14	1.457	1.149	.513	.313
19228	2.107	-.289	-.47	-.398	-.456	-.173	.171	.916	-.719	-.535	-1.201	.527	2.126	.178	-.926	-1.028	-.029	-.182	.585
19229	-1.02	-.537	.007	.186	-.23	-.245	-.604	.589	-1.176	-.041	-.723	-.008	-.39	-1.138	-.021	-.534	.145	-.426	.037
19230	.905	.152	.465	.39	.344	.758	.191	.511	1.374	.767	.516	.1	.661	.576	.156	.475	.694	.451	.085
19231	.146	-.154	.172	.034	.499	.08	-.301	-.845	-.018	.007	.163	.338	.3	-.195	-.124	.193	-.163	.543	.051
19232	.34	.307	.238	.18	.174	.16	.259	.337	.297	.4	.286	.291	.539	.661	.394	.319	.068	.531	.398
19233	-1.322	.471	.456	.45	.665	.498	.741	-.501	-.066	-.101	.305	-.018	-2.327	.214	-.026	.806	.878	.377	-.021
19234	.414	.298	.654	.331	1.016	.269	1.148	1.222	-.243	1.312	.941	-.105	-.005	-.633	1.039	1.686	-.49	.381	-.327
19235	.616	-.543	-1.242	-.862	.085	-.069	.524	-.198	-.678	-.032	-1.077	.293	-.744	.644	-.988	-.114	.077	-.327	.409
19236	-.613	.509	1.555	1.526	.282	2.913	.473	-.537	-.273	1.189	2.12	.927	.007	1.018	.992	1.523	3.257	1.175	-.295
19237	.565	-.018	-.047	-.107	.313	.53	.048	.062	-1.102	.802	1.448	.125	.046	-.613	.307	-.007	.01	1.265	-.32
19238	-.224	-.191	.34	.418	.193	.329	.604	-.775	.075	-.675	.193	.294	.06	.078	.245	.31	.234	.331	.309
19239		0	1.589	1.666	1.037	0	0		0	-1.948	-.357	2.047	0	-.298	.103	0	.944	0	.675
19240	-.419	-1.466	-.236	-.28	-1.611	.726	-.57	.008	-1.499	-.484	.004	-.193	-.291	-.748	.408	-.111	-1.167	-.268	.316
19241	-1.525	-1.235	-1.302	-.576	-.464	1.079	-.969	-.515	-1.617	.466	-.794	-1.044	-.941	-2.571	-1.353	-.117	3.078	-.035	-.873
19242	-1.276	0	-.632	-1.863	-.133	0	0	1.241	0	0	0	0	0	.983	0	0	0	0	-.191
19243	-1.232	-.35	-1.015	-.581	-1.028	-.965	-.354	-.983	-.794	-.355	-.1	.333	-.171	-1.472	-.667	-.209	-.371	.035	-.364
19244	.288	.673	.663	.114	.456	.246	.089	-.407	.298	.62	.352	.289	.21	2.12	.689	1.192	.242	.099	-.04
19245	1.032	.16	.231	.292	-.625	.061	.072	-.097	.173	.555	-.08	.053	.881	.154	-.041	.193	.386	.241	.449
19246	.23	.613	-.462	-.765	.472	-.598	-.508	1.305	-.556	-.517	.137	-.019	1.084	.906	-.1	.623	.219	-1.681	-.098
19247	.716	.826	1.368	1.397	.819	2.744	.066	.923	.108	1.525	1.286	1.057	.963	-.608	1.038	2.456	3.515	1.125	.144
19248		0	0	0	1.147	0	0	1.275	0	-.679	1.343	.953	-1.617	-.172	0	-.643	0	0	0
19249	-1.361	-.816	-.733	-.735	-.265	-.267	-.4	-.653	-1.301	-.696	-.802	-.1	-1.027	.406	-.253	-.334	-.379	-.577	.342
19250	2.018	1.291	1.116	1.565	1.27	3.308	1.023	2.602	1.624	1.347	2.062	.679	1.562	1.555	1.36	2.998	2.792	1.485	1.214
19251	.558	-.132	-.67	-.712	.343	-.446	-.078	.871	-.936	-.169	-.476	.644	.431	1.228	.513	.879	-.385	-.694	-1.103
19252	-.224	-.226	.328	.195	.154	.214	.404	-.303	.075	-.091	.358	.272	.014	-.648	.036	.365	.204	.045	.075
19253	-.426	.1	-.541	.548	.022	.274	-.069	.037	-1.259	.127	-.881	.346	.962	.394	-.326	-.08	.007	-.251	.241
19254	.707	.366	.516	.163	.362	.223	.368	1.396	1.058	.792	.514	.197	.037	.585	.285	.492	.317	.398	.14
19255	.212	.052	.566	.124	.539	.841	-.342	-.476	-.601	.603	.044	.413	.978	-.693	.54	1.176	1.536	.647	-.328
19256	1.217	-2.335	3.514	2.765	-.929	1.606	-1	-1.246	-1.345	2.154	1.144	-.532	-1.759	2.061	-.858	-2.686	-1.43	2.894	-3.272
19257	-2.853	-2.85	.702	-.914	-1.98	-1.402	-3.272	-3.179	-2.839	-2.012	-.164	-1.623	-2.768	-.265	-.367	-2.313	-2.583	-3.305	-1.428
19258	2.136	1.466	1.909	1.247	2.697	3.94	1.592	1.742	1.552	1.614	1.238	1.366	2.121	1.056	1.602	3.385	3.398	1.545	.299
19259	.367	-.071	.35	.196	.08	-.046	-.226	.393	.021	.735	.025	.228	.3	.267	.041	.242	.327	.291	.283
19260	.329	-1.317	-.281	.082	-.512	.033	-.052	-.074	-.482	.373	.286	.469	-.707	-.599	-.704	-.876	-.534	.003	-.026
19261	-.345	.131	.07	.382	-.328	.461	-.004	1.154	-1.135	-.176	-.918	.326	.4	1.518	-.227	.008	-.226	-.396	.435
19262	-2.03	-.845	-.369	-.437	-.617	.238	-.235	-.788	-1.988	.019	-.117	-.109	-.524	-1.603	-.836	-1.139	-.117	-.496	-.326
19263	1.009	.753	.875	.409	.593	.481	.103	.953	.557	.647	.308	-.003	.952	.755	.551	1.235	.273	.059	.745
19264	-.364	.405	-.088	.558	.787	.141	.117	-.701	.303	.648	.447	-.017	1.5	.09	1.195	1.116	.511	.318	.155
19265	-3.551	-1.533	1.764	-1.574	-1.12	.683	.343	.229	-1.379	-.251	.067	.979	-1.005	-2.955	.286	2.116	2.124	-.697	.875
19266	-.024	1.143	.293	.213	.193	.073	.195	-.047	-.062	.42	.348	.246	.251	-.16	.216		.327	.37	.327
19267	-1.699	-.363	.079	-.171	.15	-.207	-.234	-1.786	-.389	-.012	-.436	.046	-.215	-1.045	-.255	-.572	.163	-.232	-.052
19268	.397	.042	.254	.514	.498	.312	.439	.916	1.139	.65	.546	.044	1.049	.16	.263	.446	.679	.308	.149
19269	.51	.126	.345	.091	.445	.476	.175	.305	1.051	.826	.8	.401	.553	.83	.369	.214	.37	.279	.416
19270	-.431	-.098	.108	-.442	.313	-.324	-.481	-1.521	-1.326	.292	-.219	.483	-.897	-.841	-.1	-1.418	.1	.394	-1.882
19271	.385	-.085	.214	.241	.284	.304	-.065	.363	.577	.559	.383	.119	.568	.422	-.194	.061	-.06	.194	.276
19272		0	0	.742	0	-.175	1.184	-1.244	0	.99	.89	0	0	.532	.934	0	0	0	0
19273	-.376	.522	.411	.173	.792	.363	.257	-.646	.505	.569	.256	.053	.355	-.592	.259	.13	-.133	.449	.45
19274	1.293	1.179	.716	.393	1.011	.404	.662	.942	2.402	.739	.54	.079	.861	.383	.671	1.082	1.263	.311	.182
19275	-.327	-.633	1.741	.112	.255	.208	.156	-.761	-.912	1.669	-.193	.608	.255	1.991	.636	2.503	-.592	.295	.953
19276	-1.439	-1.08	-.587	-.228	-.92	-.769	1.281	.107	-1.666	.054	.643	-.723	-.28	-.431	-.568	-1.163	-.242	-1.601	.187
19277	1.012	.803	.604	.683	.677	1.754	.195	.062	.755	1.489	.759	.425	.402	.48	1.294	1.292	.715	1.755	.502
19278		-.957	0	1.111	-.152	-.175	0	-3.291	.932	0	-.286	.953	0		0	1.195	0	0	0
19279	.752	0	-.632	2.647	-1.268	0	0	-1.077	-.171	.99	.569	.047	0	-.258	0	-.875	1.41	0	.339
19280	-.021	.377	-.326	.093	-.41	.137	-.967	-.047	.858	-.046	.298	.192	-.127	-1.058	-.042	-.119	.279	.291	.13
19281	.363	.17	.618	.307	.661	.265	.064	.089	.75	.922	.471	.554	.318	.268	.006	.025	.521	.359	.172
19282	.942	.011	.049	.274	.813	.465	.218	.52	1.826	1.047	.729	.106	.589	.409	.181	.397	.724	.474	.355
19283	-.721	0	0	.261	0	0	1.425	-1.875	1.814	0	0	0	0	.532	0	0	0	0	1.206
19284	.676	.189	.433	.757	.409	.666	.304	.633	.807	.807	.412	.216	.486	.467	.2	.416	.704	.521	.117
19285		0	0	0	1.251	0	1.827	2.583	.475	0	-.28	0	-1.131	-.701	0	-.643	0	0	0
19286	-.649	.341	.451	-.34	-.272	-.539	-.01	-.105	-.52	-.833	-.632	.388	.364	-.503	.371	-1.127	.577	.647	-1.382
19287	-.376	-.376	.047	.348	-.199	.443	.072	.135	-.062	.114	.415	.21	-.025	-.428	.571	.872	.441	.306	.318
19288	1.216	.827	.593	1.33	.93	1.969	.369	1.168	.716	1.305	.788	.763	.459	-.904	.846	.917	2.294	.489	1.029
19289	.407	.252	.333	.112	.319	.13	.421	.438	.56	.753	.726	.066	.593	.3	.201	.236	.451	.355	.133
19290	.742	.183	.455	.097	.277	.161	.34	.555	.923	.768	.483	-.073	.667	.624	.122	1.018	.172	.131	.585
19291	-.978	-.972	.35	-.266	-.979	-.435	-.73	-1.568	-.92	-.108	.071	-.348	-.968	-1.992	-.588	-.273	.606	-1.207	.702
19292	.734	.132	.064	.115	.575	.108	-.385	1.133	1.167	.455	.16	.09	.456	.73	.233	.45	.252	-.245	-.014
19293	.712	-.197	0	-.098	.429	-.084	-.395	.618	1.197	.041	-.292	.176	-.069	.53	-.073	.022	.052	-.37	-.081
19294	-.307	.11	.253	.3	-.553	.133	.017	-.646	.372	-.056	.038	.17	.271	.154	.171	-.203	.279	.291	.419
19295	.744	1.506	.037	.104	-.083	.195	.079	1.215	.037	.666	.183	-.148	.072	-.293	.464	.306	.409	.3	.217
19296	-.322	-.163	-.589	-.633	.211	-.399	-.023	.214	-1.409	-.268	-.59		-.256	.296	-.011	-.073	.347	-.584	.009
19297	.496	.023	.081	-.064	.372	-.167	-.152	.495	1.602	.444	.445	-.053	.259	.139	.054	.205	.242	.204	.041
19298	.651	-.05	.111	1.15	.372	.013	2.192	.549	1.25	.593	.211	-.082	.211	.397	.237	.096	.129	.353	0
19299	-3.25	-2.615	.727	-.763	-2.126	-1.447	-3.361	-3.44	-2.715	-2.519	-.136	-1.596	-2.767	-.252	-.235	-2.365	-2.602	-3.117	-1.427
19300	1.367	.598	.029	.371	.095	.133	.326	1.166	-.088	.482	.037	.038	1.031	.527	.301	.429	.01	-.127	1.08
19301	.188	.239	-.058	.294	.162	-.518	-.339	-.18	.173	.371	.536	.47	.028	-.37	.171	-.077	.386	.204	.619
19302	.625	.656	.26	.226	.758	.527	.679	.113	.691	1.067		-.107	.924	.717	.651	1.723	1.148	.273	.238
19303	-.671	.333	-.363	1.02	-.052	.188	.231	-1.376	-.844	-.318	-.613	-.61	-.792	-1.418	.216	.187	.505	-.331	-.73
19304	.613	.893	-.2	-.086	.333	-.093	.633	1.698	.098	.576	.704	-.01	.333	-.001	.468	.532	.578	.529	.227
19305	1.672	1.928	1.129	1.785	1.754	.837	-.379	.92	1.454	2.012	1.166	1.526	2.645	.965	1.955	1.586	.915	.748	1.08
19306	1.155	1.086	1.389	.685	1.923	1.907	.783	1.119	2.346	1.373	1.84	1.183	2.087	.182	1.79	3.236	2.841	.377	.925
19307	2.143	2.166	1.919	1.823	1.276	4.722	1.689	2.926	2.212	2.522	2.89	1.506	3.734	1.854	2.209	3.089	4.115	2.231	1.108
19308	.068	-.228	-.242	.013	.325	.2	.212	-.006	-1.68	.206	.163	.13	0	.161	-.054	-.27	.239	.234	.014
19309	.2	-.041	.391	-.574	.22	-.036	.09	-.044	.801	-.134	-.293	.05	-.172	.682	.401	.413	.276	.113	-.08
19310	3.489	3.539	1.771	3.699	.298	3.382	3.163	3.3	1.739	3.857	3.503	.005	2.897	1.774	2.374	2.694	4.029	2.766	.258
19311	1.909	2.393	2.156	2.762	1.827	4.28	2.048	1.982	1.685	3.455	2.763	2.145	2.429	1.972	2.489	3.889	3.881	2.313	1.025
19312	.313	.007	.314	.189	.312	.207	.142	1.049	1.04	.499	.196	-.271	1.238	.697	.217	.519	.607	-.139	.267
19313		0	-.411	0	0	0	.905	1.489	-1.278	0	1.939	-.145	0		.76	0	0	1.55	-.073
19314	-.83	.493	-.061	.36	.666	.76	.286	.18	1.482	.618	.332	.423	.522	-.344	-.029	.851	.663	-.346	.344
19315	.194	.62	-.254	.157		-.035	.225	.575	.441	.333	1.222	.36	.715	.346	.294	.18	.379	.234	.248
19316	1.366	.771	.35	.672	.786	.446	.711	1.128	2.401	1.109	.735	.063	.885	1.153	.571	1.146	.887	.658	.309
19317	3.625	3.692	1.922	3.586	.675	3.447	3.189	3.308	1.254	3.07	3.199	-.142	4.001	1.738	2.795	2.81	4.001	2.313	.326
19318	.787	.749	.262	.199	.469	.529	1.013	.873	.15	-.046	.013	1.043	1.558	.948	.008	-.5	.779	.886	.776
19319	1.478	.55	-1.013	-2.053	.976	.612	.195	-1.132	.681	-.953	-.952	-.203	-1.773	.251	-.358	-1.637	-.305	-1.403	-1.798
19320	-.913	-.542	-.33	-.096	-1.013	.408	-.948	-.842	-2.129	-.908	-.538	-.218	-.414	-1.779	-.988	-1.784	-.385	-.499	-.807
19321	.902	.348	1.478	.351	.941	1.075	.956	1.279	1.067	.866	.86	.181	1.31	.57	.471	.611	2.311	.443	.243
19322	.356	.523	.707	.403	.179	-.046	.312	-.775	.441	.317	.498	.444	.582	.15	.367	.872	.911	.254	.297
19323	2.837	3.801	4.257	3.742	2.51	4.679	3.332	3.427	1.97	3.756	3.795	2.762	2.69	1.996	3.64	4.252	4.888	3.37	1.515
19324	-1.577	-1.51	-.641	-.222	-1.051	-1.239	-1.317	-.884	-3.643	-1.572	-.834	-.038	-1.514	-1.073	-1.167	-2.563	-2.235	-1.528	-.917
19325	.12	1.035	1.121	.853	.91	1.483	2.818	.534	.147	.97	.614	.422	.298	.064	.557	1.681	.659	.048	.002
19326	3.938	2.169	.186	.095	.227	-.044	-.195	1.62	.37	.304	.094	-.052	1.613	1.524	-.148		-.017	.035	-.017
19327	.225	.118	.363	-.283	.555	-.41	.124	-.446	.773	.556	.181	.302	-.536	.421	.064	-.494	.204	-.092	.005
19328	.892	.563	.109	.288	.54	.89	.671	.556	.721	.53	.417	.311	.375	1.428	.329	.665	1.447	.167	.381
19329	-1.249	.523	-.077	.252	.473	.498	-.093	-.233	.153	.193	.323	-.006	.494	.506	-.169	.345	.135	.224	.258
19330		0	.479	.759	1.848	0	1.827		1.285	0	.112	0	0		0	.64	0	-.832	0
19331	1.602	.857	2.687	.574	1.664	3.99	4.208	2.533	1.213	2.186	2.2	2.107	4.363	3.355	2.074	1.036	.141	.739	-.123
19332	.582	.182	.908	2.237	.782	1.815	.91	.134	.949	.85	1.365	.07	-.003	.095	.508	.004	.041	-.062	-.269
19333	.93	.221	-.374	-1.103	-.153	.225	-.701	-.171	-.592	.313	-.964	.506	.312	-.43	-.129	-.503	-.115	-1.215	.509
19334	.315	1.809	.077	-.005	.3	.334	.287	.12	.604	.573	.401	.05	.259	.444	.132	.287	.162	.202	.059
19335	.457	-.159	.123	.149	.597	.122	.019	.157	1.079	.669	1.035	.189	.371	.081	.156	.159	.483	.22	-.071
19336	-.221	-.164	.358	.339	.791	-.019	-.121	.135	.45	.327	.207	.414	.234	.267	.437	.525	.053	.465	.297
19337	.092	.101	.38	.241	.445	.665	.183	-.2	.114	.201	.326	.107	-.129	.422	.217	.408	.226	.276	.112
